"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","treats undefined as lowest priority (sorted last)","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","sortByPriority","handlerFilter","",""
"","0","throws error for invalid sanitize options","WYSIWYG Types and Schema","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","WYSIWYGSchema","",""
"","7","provides a service for deep merging","deepmerge test","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","Deepmerge Effect Service","",""
"","0","should not have astro config hook","@studiocms/github","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","hooks","",""
"","0","should include availableTranslations in serverUiTranslations","i18n/config","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","0","should accept arbitrary string","PageTypeDefaultsOrString","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","0","should return undefined for empty or falsy id","nodeNamespaceBuiltinsAstro","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","resolveBuiltIns","",""
"","2","should handle configuration without proxy","SMTP Service","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","Configuration conversion","",""
"","3","Renderer handles undefined content","MarkDoc Renderer component","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","Edge cases","",""
"","0","ValidRanks should be a readonly set","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","should handle empty path","pathGenerator utilities","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","pathWithBase","",""
"","11","should return result and null error for successful async function","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","with asynchronous functions","",""
"","2","the endpoint responds with the expected config","Component Registry Integration tests","Tue Oct 14 14:01:28 UTC 2025","passed","Tue Oct 14 14:01:28 UTC 2025","","the integration loads and serves basic config over endpoint","",""
"","0","sorts lower numbers before higher numbers","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","sortByPriority","handlerFilter","",""
"","0","parses nested objects","Utils","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","parse","",""
"","2","render component","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","StudioCMSLogoSVG component","Auth components","",""
"","0","should export the same function as named export","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","default export","",""
"","3","handles renderToString with correct props","renderReact","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","1","should handle variables with spaces","TemplateParser","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","parse","",""
"","5","creates a MarkDoc renderer with correct name","renderReact","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","0","should have correct plugin name","@studiocms/discord","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin structure","",""
"","0","returns FolderListCacheObject with correct data and timestamp","folderListReturn","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","4","Renderer with empty content","MDX Renderer component","Tue Oct 14 14:01:11 UTC 2025","passed","Tue Oct 14 14:01:11 UTC 2025","","","",""
"","0","should have correct plugin name","@studiocms/google","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin structure","",""
"","2","the endpoint responds with the expected initial reports","Config Utils Integration Utility tests","Tue Oct 14 14:01:37 UTC 2025","passed","Tue Oct 14 14:01:37 UTC 2025","","the file watcher reports that its watching the config file","",""
"","1","should be a Uint16Array","xmlDecodeTree","Tue Oct 14 14:01:44 UTC 2025","passed","Tue Oct 14 14:01:44 UTC 2025","","","",""
"","0","makeNonDashboardRoute returns a string","routeMap","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","1","should reject invalid flavor","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","schema validation","",""
"","0","should create layer with makeLayer","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","UseBlogPkgConfig","",""
"","0","returns null and logs error if unable to write to disk","getLatestVersion","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","0","should export default cache lifetime values","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","27","returns correct permission flags for each level","getUserPermissions","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","0","handles boolean true","SDKCacheSchema","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","","",""
"","15","should throw error for non-existent file","ComponentRegistry","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","registerComponentFromFile","",""
"","1","should create an API route with the provided handler","Api-Route Tests","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","withEffectAPI tests","",""
"","2","runAstroConfigHook collects integrations","StudioCMSPluginTester","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","","",""
"","1","validates CSRF token","WYSIWYG Store Route","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","","",""
"","1","should set image service configuration","Cloudinary Image Service Plugin","Tue Oct 14 14:00:56 UTC 2025","passed","Tue Oct 14 14:00:56 UTC 2025","studiocms:config:setup hook","plugin hooks","",""
"","3","should initialize service with proxy configuration","SMTP Service","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","SMTPService initialization","",""
"","2","should remove leading slash from path","pathGenerator utilities","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","stripLeadingSlash","",""
"","2","decodes a base64url-encoded string to its original value","base64UrlDecode","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","0","should create RawPageData with page data","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","RawPageData","",""
"","2","returns CSS content","WYSIWYG Grapes CSS Route","Tue Oct 14 14:01:38 UTC 2025","passed","Tue Oct 14 14:01:38 UTC 2025","","","",""
"","0","should create layer with makeLayer","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","FullPageData","",""
"","0","returns SiteConfigCacheObject with correct data and timestamp","siteConfigReturn","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","1","should reject invalid callouts value","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","schema validation","",""
"","0","should have correct minimum StudioCMS version","studiocmsMDX","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","plugin configuration","",""
"","2","getPluginInfo returns correct plugin metadata","StudioCMSPluginTester","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","","",""
"","1","should handle multiple CORS origins","Api-Route Tests","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","withEffectAPI tests","",""
"","4","renders editor with empty content","WYSIWYG Editor Component","Tue Oct 14 14:01:30 UTC 2025","passed","Tue Oct 14 14:01:30 UTC 2025","","","",""
"","4","render component","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","OAuthButtonStack component","Auth components","",""
"","0","the endpoint responds with 200","Config Utils Integration Utility tests","Tue Oct 14 14:01:37 UTC 2025","passed","Tue Oct 14 14:01:37 UTC 2025","","the file watcher reports that its watching the config file","",""
"","4","Renderer with props 2","Renderer component","Tue Oct 14 14:01:43 UTC 2025","passed","Tue Oct 14 14:01:43 UTC 2025","","","",""
"","2","should contain the expected identifiers","allowedIdentifiers","Tue Oct 14 14:01:34 UTC 2025","passed","Tue Oct 14 14:01:34 UTC 2025","","","",""
"","2","should generate Cloudinary URL for external HTTP image","cloudinaryImageService","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","successful image generation","",""
"","2","breakSecurePassword throws on legacy generation","Password Utils","Tue Oct 14 14:01:26 UTC 2025","passed","Tue Oct 14 14:01:26 UTC 2025","","","",""
"","53","should register a component from a basic Astro file","ComponentRegistry","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","registerComponentFromFile","",""
"","44","returns error if no frontmatter","PropsParser","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","extractPropsFromAstroFile","",""
"","2","should reject invalid status values","WordPress API Schema","Tue Oct 14 14:00:59 UTC 2025","passed","Tue Oct 14 14:00:59 UTC 2025","","StatusSchema","",""
"","3","getUserData returns logged in session for valid token","User Module","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","1","should throw error when file does not exist","readJson","Tue Oct 14 14:01:25 UTC 2025","passed","Tue Oct 14 14:01:25 UTC 2025","","","",""
"","0","handles multiple entities","decodeHTML (edge cases)","Tue Oct 14 14:01:22 UTC 2025","passed","Tue Oct 14 14:01:22 UTC 2025","","","",""
"","1","should fail if demoMode is a string","developerConfigSchema","Tue Oct 14 14:01:38 UTC 2025","passed","Tue Oct 14 14:01:38 UTC 2025","","","",""
"","0","decodes base64url strings with URL-safe replacements","base64UrlDecode","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","0","parses valid array of strings","SDKCore_Parsers","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","parseIdStringArray","",""
"","1","logs message at specified logLevel when verbose is undefined","integrationLogger","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","","",""
"","0","remapFilterSitemap returns empty if no matching package","getBlogRoute","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","30","decrypt throws on too-short data","Encryption Module","Tue Oct 14 14:01:28 UTC 2025","passed","Tue Oct 14 14:01:28 UTC 2025","","","",""
"","3","Renderer with undefined defaultContent","MDX Renderer component","Tue Oct 14 14:01:11 UTC 2025","passed","Tue Oct 14 14:01:11 UTC 2025","","","",""
"","0","returns false if pathname does not match includePaths","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","handlerFilter","",""
"","201","HTTPClient provides a retrying HttpClient instance","Effect Utilities","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","15","should apply logger and log span to Effect","runtimeLogger","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","","",""
"","4","makeSessionId returns a valid hex string for a token","Session Utils","Tue Oct 14 14:01:35 UTC 2025","passed","Tue Oct 14 14:01:35 UTC 2025","","","",""
"","0","throws if CMS_ENCRYPTION_KEY does not decode to 16 bytes","Config Helper","Tue Oct 14 14:01:04 UTC 2025","passed","Tue Oct 14 14:01:04 UTC 2025","","makePasswordModConfig","",""
"","0","throws SyntaxError for malformed JSON","Utils","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","parse","",""
"","14","should bundle a simple JavaScript config file","Config Loader Utils","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","bundleConfigFile","",""
"","1","plugin creation with custom options","StudioCMS MarkDoc Plugin","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","0","returns defaultValue if paths is empty array","Middleware Utils","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","matchFilterCheck","",""
"","1","should allow undefined (optional schema)","dashboardConfigSchema","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","","",""
"","0","should have studiocms:astro:config hook","studiocmsHTML","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","plugin hooks","",""
"","5","should transform HTML with basic component swapping","transformHTML","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","1","should work with no input","DrizzleDBClientService","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","makeQuery","",""
"","0","handles large content payloads","WYSIWYG Store Route","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","","",""
"","2","should create a plugin with custom options","studiocmsHTML","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","plugin creation","",""
"","0","should validate settings page schema","SettingsPageSchema","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","1","should throw error for missing variables in strict mode","TemplateEngine","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","Strict mode","",""
"","4","preserves required star in select label","updateSelectElmLabel","Tue Oct 14 14:01:48 UTC 2025","passed","Tue Oct 14 14:01:48 UTC 2025","","","",""
"","16","should report missing required props","ComponentRegistry","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","validateProps","",""
"","2","renders content with special characters","WYSIWYG Render Component","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","","",""
"","1","should configure Auth0 OAuth provider in studiocms config hook","@studiocms/auth0","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","hooks","",""
"","0","should allow updating htmlConfig","shared module","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","shared object","",""
"","0","removes studiocms_ prefix","safeString","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","47","should create layer with makeLayer","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","StringConfig","",""
"","0","should handle promise that resolves to undefined","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","edge cases","",""
"","0","throws error for invalid allowElements type","WYSIWYG Types and Schema","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","WYSIWYGSchema","",""
"","1","should log error messages","S48Logger","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","","",""
"","1","should call studiocms:config:setup hook with setRendering","studiocmsMDX","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","plugin hooks","",""
"","3","should return empty arrays when input is empty","buildDataObject","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","4","Renderer throws with no props","Renderer component","Tue Oct 14 14:01:42 UTC 2025","passed","Tue Oct 14 14:01:42 UTC 2025","","","",""
"","0","should add items to last7DaysData if isInLast7Days is true","buildDataObject","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","0","should use the same globalThis key as the symbol","shared module","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","globalThis integration","",""
"","0","handles empty string and empty array for includePaths and excludePaths","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","handlerFilter","",""
"","0","decodes mapped C1 control code points","decode-codepoint","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","decodeCodePoint","",""
"","0","should have no required dependencies","@studiocms/auth0","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","plugin structure","",""
